experiment,step,epoch,token_avg_loss,loss,eval_loss,grad_norm,learning_rate,mean_reward,max_reward,min_reward,reward_std,pg_loss,kl_penalty,grad_norm_lora,grad_norm_multimodal,completion_mean_length,format_bonus,plddt,quality_alignment,numerical_accuracy,category_match,focal_weight
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1550,0.1606800393925258,0.439,1.7258,,0.840660572052002,0.00019875696289154977,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1560,0.16171668480796145,0.5329,1.6764,,0.620904803276062,0.00019873978276756455,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1570,0.16275333022339708,0.48,1.7797,,0.6259306073188782,0.00019872248548577048,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1580,0.16378997563883274,0.4801,1.6889,,0.8286176919937134,0.0001987050710666913,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1590,0.16482662105426837,0.4992,1.7875,,0.6463592648506165,0.00019868753953098973,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1600,0.16586326646970403,0.507,1.766,,0.6497504711151123,0.00019866989089946748,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1610,0.1668999118851397,0.4859,1.672,,0.6135083436965942,0.00019865212519306523,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1620,0.16793655730057533,0.429,1.7703,,0.6345811486244202,0.00019863424243286252,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1630,0.168973202716011,0.5399,1.7189,,0.7583489418029785,0.00019861624264007785,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1640,0.17000984813144665,0.5138,1.7909,,0.6818904876708984,0.00019859812583606842,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1650,0.17104649354688228,0.5283,1.7437,,0.5658188462257385,0.0001985798920423305,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1660,0.17208313896231794,0.4079,1.6707,,0.6629351377487183,0.00019856154128049898,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1670,0.17311978437775358,0.5294,1.6762,,0.5747819542884827,0.0001985430735723476,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1680,0.17415642979318924,0.4653,1.8074,,0.7354751229286194,0.0001985244889397889,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1690,0.1751930752086249,0.4277,1.5974,,0.6773425340652466,0.00019850578740487413,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1700,0.17622972062406053,0.5035,1.7616,,0.568976879119873,0.00019848696898979319,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1710,0.1772663660394962,0.455,1.6645,,0.6456495523452759,0.0001984680337168748,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1720,0.17830301145493185,0.5373,1.6758,,0.644303023815155,0.00019844898160858616,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1730,0.1793396568703675,0.4916,1.8063,,0.6506118178367615,0.0001984298126875332,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1740,0.18037630228580315,0.4531,1.627,,0.6496635675430298,0.00019841052697646045,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1750,0.18141294770123878,0.5221,1.762,,0.5950310230255127,0.00019839112449825103,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1750,0.18141294770123878,0.5778,,0.4569070637226105,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1760,0.18244959311667444,0.4951,1.7125,,0.6920062899589539,0.00019837160527592658,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1770,0.1834862385321101,0.4573,1.6378,,0.6171823143959045,0.0001983519693326472,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1780,0.18452288394754573,0.5422,1.8146,,0.6371109485626221,0.00019833221669171162,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1790,0.1855595293629814,0.4142,1.6286,,0.6508997678756714,0.0001983123473765569,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1800,0.18659617477841703,0.5323,1.6548,,0.6336105465888977,0.00019829236141075867,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1810,0.1876328201938527,0.4935,1.787,,0.6687286496162415,0.0001982722588180308,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1820,0.18866946560928835,0.4133,1.6607,,0.6138908863067627,0.00019825203962222572,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1830,0.18970611102472398,0.541,1.7583,,0.527335524559021,0.00019823170384733406,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1840,0.19074275644015964,0.4042,1.7151,,0.723913311958313,0.00019821125151748493,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1850,0.1917794018555953,0.4936,1.6622,,0.6396729350090027,0.0001981906826569456,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1860,0.19281604727103094,0.4646,1.81,,0.7689152359962463,0.00019816999729012168,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1870,0.1938526926864666,0.4435,1.6245,,0.6804531216621399,0.00019814919544155696,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1880,0.19488933810190223,0.4732,1.7327,,0.641761064529419,0.00019812827713593353,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1890,0.1959259835173379,0.4599,1.6663,,0.7375545501708984,0.00019810724239807158,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1900,0.19696262893277355,0.4394,1.5903,,0.7022842764854431,0.00019808609125292946,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1910,0.1979992743482092,0.4519,1.7746,,0.6241915225982666,0.0001980648237256037,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1920,0.19903591976364485,0.4365,1.6212,,0.82956463098526,0.00019804343984132885,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1930,0.2000725651790805,0.5173,1.714,,0.6481196284294128,0.00019802193962547757,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1940,0.20110921059451614,0.446,1.7551,,0.5794398188591003,0.0001980003231035605,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1950,0.2021458560099518,0.4324,1.6407,,0.6686264276504517,0.00019797859030122635,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1960,0.20318250142538744,0.4759,1.7499,,0.6019099354743958,0.00019795674124426174,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1970,0.2042191468408231,0.4849,1.6853,,0.6358875632286072,0.00019793477595859125,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1980,0.20525579225625876,0.4292,1.6172,,0.6271407008171082,0.00019791269447027739,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,1990,0.2062924376716944,0.4642,1.7569,,0.5699418187141418,0.0001978904968055205,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2000,0.20732908308713005,0.4431,1.5576,,0.824497640132904,0.00019786818299065884,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2000,0.20732908308713005,0.5773,,0.4440760910511017,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2010,0.20836572850256568,0.4451,1.7143,,0.5709652900695801,0.00019784575305216838,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2020,0.20940237391800134,0.4962,1.7029,,0.6852856278419495,0.00019782320701666303,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2030,0.210439019333437,0.4284,1.5754,,0.6364147663116455,0.00019780054491089425,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2040,0.21147566474887264,0.5015,1.7434,,0.5588940382003784,0.00019777776676175142,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2050,0.2125123101643083,0.5145,1.6866,,0.6777424812316895,0.00019775487259626146,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2060,0.21354895557974396,0.4379,1.6365,,0.6028539538383484,0.00019773186244158905,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2070,0.2145856009951796,0.475,1.6731,,0.5631822347640991,0.00019770873632503642,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2080,0.21562224641061525,0.4512,1.5973,,0.6185286045074463,0.00019768549427404342,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2090,0.2166588918260509,0.4226,1.7079,,0.5743542909622192,0.00019766213631618746,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2100,0.21769553724148655,0.5107,1.6906,,0.6394733786582947,0.00019763866247918355,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2110,0.2187321826569222,0.3738,1.57,,0.5991103649139404,0.00019761507279088402,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2120,0.21976882807235784,0.431,1.68,,0.5773212313652039,0.00019759136727927885,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2130,0.2208054734877935,0.5253,1.6819,,0.7491353154182434,0.0001975675459724953,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2140,0.22184211890322916,0.4702,1.6608,,0.5846356749534607,0.00019754360889879814,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2150,0.2228787643186648,0.4801,1.6656,,0.5765239596366882,0.0001975195560865894,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2160,0.22391540973410046,0.3677,1.6201,,0.6674190163612366,0.0001974953875644085,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2170,0.2249520551495361,0.4733,1.6377,,0.58744215965271,0.00019747110336093218,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2180,0.22598870056497175,0.4761,1.7261,,0.8623985648155212,0.00019744670350497437,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2190,0.2270253459804074,0.4242,1.5598,,0.5921305418014526,0.00019742218802548623,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2200,0.22806199139584304,0.54,1.6857,,0.5579861998558044,0.0001973975569515562,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2210,0.2290986368112787,0.4177,1.6723,,0.7726428508758545,0.00019737281031240975,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2220,0.23013528222671437,0.4946,1.6167,,0.6033894419670105,0.00019734794813740955,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2230,0.23117192764215,0.5178,1.743,,0.65590500831604,0.00019732297045605535,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2240,0.23220857305758566,0.4152,1.5945,,0.5900640487670898,0.00019729787729798394,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2250,0.2332452184730213,0.4491,1.6306,,0.5701109170913696,0.00019727266869296912,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2250,0.2332452184730213,0.5389,,0.43708017468452454,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2260,0.23428186388845695,0.4733,1.7882,,0.6920375823974609,0.0001972473446709217,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2270,0.23531850930389261,0.4191,1.54,,0.6742355227470398,0.0001972219052618894,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2280,0.23635515471932825,0.4771,1.7401,,0.6510651707649231,0.00019719635049605686,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2290,0.2373918001347639,0.433,1.6821,,4.620326042175293,0.0001971706804037456,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2300,0.23842844555019954,0.4872,1.5863,,0.6375514268875122,0.000197144895015414,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2310,0.2394650909656352,0.4354,1.7392,,0.6742386221885681,0.00019711899436165723,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2320,0.24050173638107086,0.4179,1.5931,,0.6115943193435669,0.0001970929784732072,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2330,0.2415383817965065,0.4758,1.6805,,0.5786077976226807,0.0001970668473809325,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2340,0.24257502721194216,0.4982,1.6829,,0.7015663981437683,0.0001970406011158386,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2350,0.24361167262737782,0.4373,1.5538,,0.6167076826095581,0.00019701423970906745,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2360,0.24464831804281345,0.4733,1.7256,,0.5213825106620789,0.00019698776319189768,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2370,0.2456849634582491,0.4266,1.5979,,0.6636963486671448,0.00019696117159574445,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2380,0.24672160887368474,0.5087,1.6263,,0.6107097864151001,0.00019693446495215963,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2390,0.2477582542891204,0.4684,1.7156,,0.5536463260650635,0.00019690764329283135,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2400,0.24879489970455607,0.4051,1.5056,,0.7294474244117737,0.00019688070664958441,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2410,0.2498315451199917,0.4636,1.6717,,0.5273503065109253,0.00019685365505437994,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2420,0.25086819053542736,0.4397,1.7133,,0.6618818640708923,0.0001968264885393155,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2430,0.251904835950863,0.4696,1.5627,,0.633318305015564,0.00019679920713662504,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2440,0.2529414813662987,0.4128,1.7119,,0.5928648710250854,0.00019677181087867873,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2450,0.2539781267817343,0.423,1.5924,,0.7312642931938171,0.00019674429979798315,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2460,0.25501477219716995,0.5082,1.6335,,0.5672817230224609,0.00019671667392718098,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2470,0.2560514176126056,0.4604,1.6872,,0.5839261412620544,0.00019668893329905117,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2480,0.25708806302804127,0.4378,1.5505,,0.6403946876525879,0.00019666107794650891,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2490,0.2581247084434769,0.5095,1.7128,,0.5693321228027344,0.00019663310790260537,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2500,0.25916135385891254,0.4502,1.6093,,0.6265734434127808,0.0001966050232005279,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2500,0.25916135385891254,0.5253,,0.4308350384235382,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2510,0.2601979992743482,0.4756,1.5709,,0.7657956480979919,0.00019657682387359989,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2520,0.26123464468978386,0.4399,1.6673,,0.5971217751502991,0.00019654850995528062,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2530,0.2622712901052195,0.4402,1.5817,,0.6403796076774597,0.00019652008147916553,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2540,0.2633079355206552,0.4562,1.6555,,0.5796261429786682,0.00019649153847898587,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2550,0.2643445809360908,0.4917,1.6496,,0.6082628965377808,0.00019646288098860876,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2560,0.26538122635152644,0.4014,1.5695,,0.7472825050354004,0.0001964341090420372,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2570,0.26641787176696213,0.5125,1.658,,0.5848101377487183,0.00019640522267341,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2580,0.26745451718239777,0.4411,1.6559,,0.6226806640625,0.0001963762219170018,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2590,0.2684911625978334,0.4426,1.5194,,0.5810574889183044,0.00019634710680722282,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2600,0.2695278080132691,0.4923,1.688,,0.6613352298736572,0.00019631787737861903,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2610,0.2705644534287047,0.4525,1.5948,,0.7494983077049255,0.0001962885336658721,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2620,0.27160109884414035,0.4136,1.5862,,0.5907981395721436,0.0001962590757037992,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2630,0.272637744259576,0.487,1.6341,,0.49345770478248596,0.00019622950352735316,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2640,0.2736743896750117,0.4321,1.5329,,0.601572573184967,0.0001961998171716223,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2650,0.2747110350904473,0.4162,1.6911,,0.5793704390525818,0.00019617001667183033,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2660,0.27574768050588294,0.4929,1.6346,,0.6810295581817627,0.00019614010206333652,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2670,0.27678432592131863,0.4078,1.5607,,0.6329342126846313,0.00019611007338163545,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2680,0.27782097133675426,0.4705,1.6581,,0.5471596121788025,0.0001960799306623571,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2690,0.2788576167521899,0.467,1.539,,0.6904300451278687,0.00019604967394126673,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2700,0.2798942621676256,0.5622,1.5961,,0.5960335731506348,0.0001960193032542649,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2710,0.2809309075830612,0.4227,1.6488,,0.5296673774719238,0.0001959888186373873,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2720,0.28196755299849685,0.4381,1.5332,,0.6403321623802185,0.00019595822012680498,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2730,0.28300419841393254,0.4341,1.6344,,0.567141056060791,0.00019592750775882393,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2740,0.2840408438293682,0.4324,1.6409,,0.6977913975715637,0.00019589668156988537,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2750,0.2850774892448038,0.4483,1.5643,,0.5919944047927856,0.0001958657415965655,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2750,0.2850774892448038,0.5447,,0.42644181847572327,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2760,0.28611413466023944,0.4339,1.6718,,0.5566091537475586,0.00019583468787557557,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2770,0.2871507800756751,0.4186,1.5332,,0.6896963119506836,0.00019580352044376177,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2780,0.28818742549111076,0.4394,1.6333,,0.6278589367866516,0.00019577223933810528,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2790,0.2892240709065464,0.4421,1.6807,,0.630159854888916,0.00019574084459572202,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2800,0.2902607163219821,0.4311,1.5361,,0.5983289480209351,0.00019570933625386285,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2810,0.2912973617374177,0.4639,1.6674,,0.514384925365448,0.00019567771434991343,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2820,0.29233400715285335,0.4979,1.6062,,0.6118561625480652,0.00019564597892139407,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2830,0.29337065256828904,0.4315,1.5394,,0.5998656749725342,0.00019561413000595987,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2840,0.29440729798372467,0.4349,1.6809,,0.5386484265327454,0.00019558216764140057,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2850,0.2954439433991603,0.4457,1.5686,,0.7221664190292358,0.00019555009186564046,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2860,0.296480588814596,0.5049,1.655,,0.542188286781311,0.0001955179027167385,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2870,0.2975172342300316,0.4949,1.6461,,0.6028952598571777,0.00019548560023288807,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2880,0.29855387964546726,0.4368,1.5457,,0.5765940546989441,0.00019545318445241705,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2890,0.29959052506090295,0.4741,1.6709,,0.5629331469535828,0.0001954206554137878,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2900,0.3006271704763386,0.4758,1.6761,,0.6995649933815002,0.00019538801315559706,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2910,0.3016638158917742,0.4607,1.5409,,0.6206335425376892,0.0001953552577165758,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2920,0.30270046130720984,0.4253,1.6912,,0.573845624923706,0.00019532238913558942,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2930,0.30373710672264553,0.41,1.543,,0.6572516560554504,0.0001952894074516375,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2940,0.30477375213808117,0.4785,1.6238,,0.5932513475418091,0.0001952563127038538,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2950,0.3058103975535168,0.4569,1.6512,,0.5900197625160217,0.00019522310493150634,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2960,0.3068470429689525,0.4154,1.5002,,0.6107557415962219,0.00019518978417399708,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2970,0.3078836883843881,0.4538,1.6238,,0.5245757699012756,0.00019515635047086217,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2980,0.30892033379982375,0.4508,1.5828,,0.6861737370491028,0.00019512280386177174,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,2990,0.30995697921525944,0.4647,1.5571,,0.6240400671958923,0.00019508914438652985,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3000,0.3109936246306951,0.4634,1.6756,,0.5213919281959534,0.00019505537208507455,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3000,0.3109936246306951,0.5459,,0.4206724762916565,,,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3010,0.3120302700461307,0.4008,1.5243,,0.6236351132392883,0.0001950214869974777,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3020,0.3130669154615664,0.4874,1.6019,,0.5509400367736816,0.00019498748916394498,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3030,0.31410356087700203,0.4332,1.6877,,0.7464199662208557,0.00019495337862481592,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3040,0.31514020629243766,0.398,1.5109,,0.5909199118614197,0.0001949191554205637,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3050,0.3161768517078733,0.444,1.6044,,0.576878547668457,0.00019488481959179524,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3060,0.317213497123309,0.4715,1.5879,,0.6950360536575317,0.00019485037117925104,,,,,,,,,,,,,,,
sft_esm3_mlp_combined_qwen3_8b_it_0306_010408,3070,0.3182501425387446,0.4828,1.5183,,0.5679594874382019,0.00019481581022380521,,,,,,,,,,,,,,,
